DMY	HMS	LAT	LON	CONDUCTIVITY	SALINITY	OCEAN.TEMP	BULK.RED	STREAM.PRESSURE	FILTER.PRESSURE	MACHINE.TEMP	Xaccel	Yaccel	Zaccel	MILLISECOND.TIMER	LASER.POWER	EVENT.RATE	FLOW.METER	position	NULL.	NULL..1	NULL..2	time	day	file
NA	NA	48.048543	-122.648058	NA	NA	NA	18.9185	12.03	NA	NA	0	0	0	137955218	0	-1	5.31	"062131.000,4802.9126,N,12238.8835,W"	0	0	0	11/9/2009 6:23	2011_001	126
NA	NA	48.042828	-122.645695	NA	NA	NA	19.1168	12.01	NA	NA	0	0	0	138134718	0	-1	5.31	"062429.000,4802.5697,N,12238.7417,W"	0	0	0	11/9/2009 6:26	2011_001	127
NA	NA	48.036487	-122.643318	NA	NA	NA	19.0845	12.03	NA	NA	0	0	0	138315410	0	-1	5.31	"062742.000,4802.1892,N,12238.5991,W"	0	0	0	11/9/2009 6:29	2011_001	128
NA	NA	48.031455	-122.639912	NA	NA	NA	18.9398	12.02	NA	NA	0	0	0	138495626	0	-1	5.31	"063024.000,4801.8873,N,12238.3947,W"	0	0	0	11/9/2009 6:32	2011_001	129
NA	NA	48.025085	-122.635472	NA	NA	NA	18.9836	12.04	NA	NA	0	0	0	138674601	0	-1	5.31	"063347.000,4801.5051,N,12238.1283,W"	0	0	0	11/9/2009 6:35	2011_001	130
NA	NA	48.01987	-122.631952	NA	NA	NA	18.9695	11.99	NA	NA	0	0	0	138855339	0	-1	5.31	"063629.000,4801.1922,N,12237.9171,W"	0	0	0	11/9/2009 6:38	2011_001	131
NA	NA	48.014173	-122.628048	NA	NA	NA	18.798	12.01	NA	NA	0	0	0	139035565	0	-1	5.31	"063930.000,4800.8504,N,12237.6829,W"	0	0	0	11/9/2009 6:41	2011_001	132
NA	NA	48.008155	-122.624017	NA	NA	NA	18.9999	12.07	NA	NA	0	0	0	139215495	0	-1	5.31	"064235.000,4800.4893,N,12237.4410,W"	0	0	0	11/9/2009 6:44	2011_001	133
NA	NA	48.00231	-122.619887	NA	NA	NA	19.4443	12.05	NA	NA	0	0	0	139395524	0	-1	5.31	"064535.000,4800.1386,N,12237.1932,W"	0	0	0	11/9/2009 6:47	2011_001	134
NA	NA	47.996428	-122.615835	NA	NA	NA	19.9387	12.01	NA	NA	0	0	0	139576107	0	-1	5.31	"064831.000,4759.7857,N,12236.9501,W"	0	0	0	11/9/2009 6:50	2011_001	135
NA	NA	47.990215	-122.611717	NA	NA	NA	20.0641	12.04	NA	NA	0	0	0	139755734	0	-1	5.31	"065135.000,4759.4129,N,12236.7030,W"	0	0	0	11/9/2009 6:53	2011_001	136
NA	NA	47.984168	-122.607638	NA	NA	NA	20.3048	12.02	NA	NA	0	0	0	139936036	0	-1	5.31	"065435.000,4759.0501,N,12236.4583,W"	0	0	0	11/9/2009 6:56	2011_001	137
NA	NA	47.977862	-122.603227	NA	NA	NA	19.8633	12	NA	NA	0	0	0	140115565	0	-1	5.31	"065743.000,4758.6717,N,12236.1936,W"	0	0	0	11/9/2009 6:59	2011_001	138
NA	NA	47.971968	-122.599605	NA	NA	NA	19.5991	12.01	NA	NA	0	0	0	140296351	0	-1	5.31	"070044.000,4758.3181,N,12235.9763,W"	0	0	0	11/9/2009 7:02	2011_001	139
NA	NA	47.966197	-122.595002	NA	NA	NA	19.545	12.05	NA	NA	0	0	0	140476047	0	-1	5.31	"07034.000,4757.9718,N,12235.7001,W,"	0	0	0	11/9/2009 7:05	2011_001	140
NA	NA	47.96139	-122.591097	NA	NA	NA	19.217	12.03	NA	NA	0	0	0	140656205	0	-1	5.31	"070625.000,4757.6834,N,12235.4658,W"	0	0	0	11/9/2009 7:08	2011_001	141
NA	NA	47.957067	-122.584492	NA	NA	NA	17.9658	12.02	NA	NA	0	0	0	140835811	0	-1	5.31	"070935.000,4757.4240,N,12235.0695,W"	0	0	0	11/9/2009 7:11	2011_001	142
NA	NA	47.953237	-122.577343	NA	NA	NA	18.341	12.03	NA	NA	0	0	0	141016631	0	-1	5.31	"071239.000,4757.1942,N,12234.6406,W"	0	0	0	11/9/2009 7:14	2011_001	143
NA	NA	47.949937	-122.569948	NA	NA	NA	18.1001	12.05	NA	NA	0	0	0	141196460	0	-1	5.31	"071534.000,4756.9962,N,12234.1969,W"	0	0	0	11/9/2009 7:17	2011_001	144
NA	NA	47.946523	-122.562098	NA	NA	NA	18.1344	12.04	NA	NA	0	0	0	141376671	0	-1	5.31	"071839.000,4756.7914,N,12233.7259,W"	0	0	0	11/9/2009 7:20	2011_001	145
NA	NA	47.943147	-122.554412	NA	NA	NA	17.9365	12.05	NA	NA	0	0	0	141555980	0	-1	5.31	"072138.000,4756.5888,N,12233.2647,W"	0	0	0	11/9/2009 7:23	2011_001	146
NA	NA	47.939863	-122.547353	NA	NA	NA	18.0667	12.03	NA	NA	0	0	0	141736446	0	-1	5.31	"072439.000,4756.3918,N,12232.8412,W"	0	0	0	11/9/2009 7:26	2011_001	147
NA	NA	47.936593	-122.539995	NA	NA	NA	18.1892	12.04	NA	NA	0	0	0	141916313	0	-1	5.31	"072737.000,4756.1956,N,12232.3997,W"	0	0	0	11/9/2009 7:29	2011_001	148
NA	NA	47.933232	-122.532288	NA	NA	NA	18.545	12.02	NA	NA	0	0	0	142096377	0	-1	5.31	"073040.000,4755.9939,N,12231.9373,W"	0	0	0	11/9/2009 7:32	2011_001	149
NA	NA	47.930218	-122.525127	NA	NA	NA	18.3685	12.04	NA	NA	0	0	0	142276272	0	-1	5.31	"073330.000,4755.8131,N,12231.5076,W"	0	0	0	11/9/2009 7:35	2011_001	150
NA	NA	47.926995	-122.517105	NA	NA	NA	18.191	12.02	NA	NA	0	0	0	142457026	0	-1	5.31	"073640.000,4755.6197,N,12231.0263,W"	0	0	0	11/9/2009 7:38	2011_001	151
NA	NA	47.923972	-122.50934	NA	NA	NA	18.5791	12.05	NA	NA	0	0	0	142636486	0	-1	5.31	"073943.000,4755.4383,N,12230.5604,W"	0	0	0	11/9/2009 7:41	2011_001	152
NA	NA	47.921377	-122.502673	NA	NA	NA	19.0836	12.03	NA	NA	0	0	0	142816818	0	-1	5.31	"074224.000,4755.2826,N,12230.1604,W"	0	0	0	11/9/2009 7:44	2011_001	153
NA	NA	47.918843	-122.494478	NA	NA	NA	19.1628	12.03	NA	NA	0	0	0	142996864	0	-1	5.31	"074530.000,4755.1306,N,12229.6687,W"	0	0	0	11/9/2009 7:47	2011_001	154
NA	NA	47.916208	-122.485913	NA	NA	NA	19.2951	12.01	NA	NA	0	0	0	143177346	0	-1	5.31	"074843.000,4754.9725,N,12229.1548,W"	0	0	0	11/9/2009 7:50	2011_001	155
NA	NA	47.913928	-122.478465	NA	NA	NA	18.578	12.03	NA	NA	0	0	0	143356857	0	-1	5.31	"075130.000,4754.8357,N,12228.7079,W"	0	0	0	11/9/2009 7:53	2011_001	156
NA	NA	47.91101	-122.471048	NA	NA	NA	18.2646	12.07	NA	NA	0	0	0	143537485	0	-1	5.31	"075430.000,4754.6606,N,12228.2629,W"	0	0	0	11/9/2009 7:56	2011_001	157
NA	NA	47.90701	-122.463853	NA	NA	NA	17.9147	12.03	NA	NA	0	0	0	143716892	0	-1	5.31	"075740.000,4754.4206,N,12227.8312,W"	0	0	0	11/9/2009 7:59	2011_001	158
NA	NA	47.903027	-122.457163	NA	NA	NA	18.1484	12.02	NA	NA	0	0	0	143896305	0	-1	5.31	"080041.000,4754.1816,N,12227.4298,W"	0	0	0	11/9/2009 8:02	2011_001	159
NA	NA	47.898793	-122.450467	NA	NA	NA	17.9461	12.02	NA	NA	0	0	0	144076446	0	-1	5.31	"080344.000,4753.9276,N,12227.0280,W"	0	0	0	11/9/2009 8:05	2011_001	160
NA	NA	47.893757	-122.445237	NA	NA	NA	18.2671	12	NA	NA	0	0	0	144257273	0	-1	5.31	"080643.000,4753.6254,N,12226.7142,W"	0	0	0	11/9/2009 8:08	2011_001	161
NA	NA	47.888285	-122.439927	NA	NA	NA	18.2812	12.02	NA	NA	0	0	0	144437329	0	-1	5.31	"080948.000,4753.2971,N,12226.3956,W"	0	0	0	11/9/2009 8:11	2011_001	162
NA	NA	47.883775	-122.435317	NA	NA	NA	18.3773	12.04	NA	NA	0	0	0	144617365	0	-1	5.31	"081230.000,4753.0265,N,12226.1190,W"	0	0	0	11/9/2009 8:14	2011_001	163
NA	NA	47.882332	-122.426545	NA	NA	NA	18.1088	12.04	NA	NA	0	0	0	144797229	0	-1	5.31	"081530.000,4752.9399,N,12225.5927,W"	0	0	0	11/9/2009 8:17	2011_001	164
NA	NA	47.882882	-122.416735	NA	NA	NA	18.4405	12.03	NA	NA	0	0	0	144977773	0	-1	5.31	"081835.000,4752.9729,N,12225.0041,W"	0	0	0	11/9/2009 8:20	2011_001	165
NA	NA	47.883053	-122.406832	NA	NA	NA	18.4065	12.03	NA	NA	0	0	0	145157284	0	-1	5.31	"082139.000,4752.9832,N,12224.4099,W"	0	0	0	11/9/2009 8:23	2011_001	166
NA	NA	47.884563	-122.397632	NA	NA	NA	17.9913	12	NA	NA	0	0	0	145337906	0	-1	5.31	"082432.000,4753.0738,N,12223.8579,W"	0	0	0	11/9/2009 8:26	2011_001	167
NA	NA	47.888292	-122.388552	NA	NA	NA	18.0287	12.02	NA	NA	0	0	0	145517672	0	-1	5.31	"082740.000,4753.2975,N,12223.3131,W"	0	0	0	11/9/2009 8:29	2011_001	168
NA	NA	47.891757	-122.379472	NA	NA	NA	18.4368	12.03	NA	NA	0	0	0	145697668	0	-1	5.31	"083046.000,4753.5054,N,12222.7683,W"	0	0	0	11/9/2009 8:32	2011_001	169
NA	NA	47.895007	-122.370332	NA	NA	NA	18.6081	12.01	NA	NA	0	0	0	145877960	0	-1	5.31	"083346.000,4753.7004,N,12222.2199,W"	0	0	0	11/9/2009 8:35	2011_001	170
NA	NA	47.899675	-122.363438	NA	NA	NA	20.0286	12.05	NA	NA	0	0	0	146057984	0	-1	5.31	"083628.000,4753.9805,N,12221.8063,W"	0	0	0	11/9/2009 8:38	2011_001	171
NA	NA	47.906178	-122.35845	NA	NA	NA	21.9522	12.02	NA	NA	0	0	0	146237388	0	-1	5.31	"083933.000,4754.3707,N,12221.5070,W"	0	0	0	11/9/2009 8:41	2011_001	172
