day	file	pop	resamp	time	lat	long	flow	bluk_red	salinity	temperature	event_rate	fluorescence	evt	opp	n	conc	fsc_small	fsc_perp	fsc_big	pe	chl_small	chl_big	fsc_small_sd	fsc_perp_sd	fsc_big_sd	pe_sd	chl_small_sd	chl_big_sd
2009_313	218.48	beads	218,219	2009-11-09 11:00:59	48.21765	-122.55943	2480.751	24.433	NA	NA	5227.522	5.31	804567.79	26242.12	347	0.7064	36358.1	34570.1	0	44186.7	22488.6	12109.3	1163.3	883.3	0	999.5	2041.5	3276
2009_313	218	ultra	218	2009-11-09 10:59:34	48.21382	-122.55937	2481.559	24.206	NA	NA	5160	5.31	806272	26817	1952	7.9455	29675.2	27463.3	0	1252.3	33655.3	19960.9	3132.9	3117	0	973.2	3091.2	3374.7
2009_313	219	ultra	219	2009-11-09 11:02:34	48.22187	-122.55949	2479.86	24.683	NA	NA	5302	5.31	802688	25608	1935	8.128	29611.5	27375	0	1255.4	33470.6	19867.8	3127.7	3140.7	0	770	3026.9	3210.2
2009_313	220.53	beads	220,221	2009-11-09 11:07:08	48.2337	-122.55653	2477.935	24.982	NA	NA	5520.583	5.31	710761.53	21964.35	319	0.6921	36766	34979.5	0	44586.2	22821	12391.3	1514.8	1329.5	0	1558.3	2683.3	3170.7
2009_313	221.35	nano	220,221,222,223	2009-11-09 11:09:37	48.23592	-122.55548	2478.246	25.413	NA	NA	5787.542	5.31	740488.05	22154.57	334	0.3744	44748	42345.1	0	2012.2	49104	33177.8	2047.5	2595.6	0	4222	2799	2208.9
2009_313	220	ultra	220	2009-11-09 11:05:34	48.22978	-122.55785	2473.903	24.757	NA	NA	5430	5.31	725120	22748	1790	7.7801	29545.1	27292.5	0	1257.8	33423.1	19848.3	3160	3167.9	0	1005.4	3004.9	3245.4
2009_313	221	ultra	221	2009-11-09 11:08:34	48.23722	-122.55533	2481.559	25.185	NA	NA	5602	5.31	697856	21260	1621	7.258	29548.5	27251.3	3.3	1261.6	33350.4	19838.9	3109.2	3146.2	134.7	942	2965.7	3249.2
2009_313	222.54	beads	222,223	2009-11-09 11:13:10	48.23906	-122.55409	2478.946	26.021	NA	NA	6134.249	5.31	755879.03	21578.34	305	0.7324	37440.7	35606	0	45222.1	23630.3	12699.1	2259.2	1939.2	0	2189.8	3314.7	3302.1
2009_313	222	ultra	222	2009-11-09 11:11:34	48.23906	-122.55409	2479.86	25.755	NA	NA	6038	5.31	804608	23627	1735	8.0418	29655.6	27406	0	1277.7	33464.5	19802	2988.4	3061.5	0	708	2909.8	3217.3
2009_313	223	ultra	223	2009-11-09 11:14:34	48.23906	-122.55409	2478.16	26.25	NA	NA	6217	5.31	713984	19817	1364	6.5525	29621.3	27418.6	0	1291.3	33566.7	19872.3	3059.1	3041.5	0	1192.1	2909.2	3181.5
2009_313	224.47	beads	224,225	2009-11-09 11:18:58	48.23906	-122.55409	2477.65	26.318	NA	NA	6243.066	5.31	800186.95	21556.58	304	0.7574	37101.6	35445.9	0	44942.7	23588.6	12494.4	2277.9	1999	0	2206.3	3186.7	3312
2009_313	225.97	nano	224,225,226,227,228	2009-11-09 11:23:29	48.23906	-122.55409	2478.633	26.572	NA	NA	6383.72	5.31	760238.93	20061.54	300	0.3103	44624.7	42063.9	0	3055.9	49535.6	33400	2153	2621.3	0	7447.6	2976.8	2257.6
2009_313	224	ultra	224	2009-11-09 11:17:34	48.23906	-122.55409	2476.458	26.318	NA	NA	6315	5.31	801024	21082	1484	7.6826	29583.5	27381.8	0	1295.4	33585.1	19899	3121.5	3107.4	0	628	3073.1	3346.3
2009_313	225	ultra	225	2009-11-09 11:20:34	48.23906	-122.55409	2479.01	26.317	NA	NA	6161	5.31	799232	22098	1510	7.2514	29602.7	27414.7	0	1303.1	33581.3	19904.4	3154.6	3184.1	0	960.6	3061.6	3274.8
2009_313	226.94	beads	226,227,228	2009-11-09 11:26:22	48.23906	-122.55409	2479.585	26.743	NA	NA	6485.398	5.31	734560.58	19037.22	440	0.7583	36910.6	35182.2	0	44804.3	23105.4	12609.6	1811.4	1568.6	0	1824.3	2990	3330.2
2009_313	226	ultra	226	2009-11-09 11:23:34	48.23906	-122.55409	2481.559	26.554	NA	NA	6335	5.31	802304	21203	1436	7.4188	29544.6	27316.2	0	1305	33451.6	19782.5	3042	3122.9	0	1001.1	3069.5	3338.7
2009_313	227	ultra	227	2009-11-09 11:26:34	48.23906	-122.55409	2483.256	26.788	NA	NA	6586	5.31	694528	17739	1178	6.0818	29445.9	27235.4	0	1281.3	33300	19662.3	3129.9	3163.3	0	675.5	3007.6	3305.3
2009_313	228	ultra	228	2009-11-09 11:29:34	48.23906	-122.55409	2473.903	26.926	NA	NA	6573	5.31	690304	17639	1213	6.2861	29386.1	27266	0	1281.4	33373.3	19740	3070.5	3081.9	0	636.2	3052.4	3324.9
2009_313	229.82	beads	229,230,231	2009-11-09 11:35:01	48.23906	-122.55409	2476.31	27.566	NA	NA	6879.99	5.31	732544	18010.53	383	0.6874	36701.8	34855.1	0	44394.4	22630.8	11985.6	929.8	769.5	0	894.2	2071	3188.8
2009_313	229	ultra	229	2009-11-09 11:32:34	48.23906	-122.55409	2476.458	27.184	NA	NA	6681	5.31	794880	20021	1368	7.3654	29398.7	27212	0	1279.9	33366.3	19678.3	3139.9	3180.5	0	612.5	3044.8	3405.9
2009_313	230	ultra	230	2009-11-09 11:35:35	48.23906	-122.55409	2473.903	27.435	NA	NA	6834	5.31	692224	17035	1130	6.0902	29759.1	27620.9	0	1332.8	33660.1	19831.4	3091.2	3149.1	0	736.2	2954	3228.1
2009_313	231	ultra	231	2009-11-09 11:38:34	48.23906	-122.55409	2479.01	28.384	NA	NA	7279	5.31	674688	15746	999	5.8403	29856.7	27736.8	0	1294.1	33505	19833.8	3019.6	3072.2	0	1419	2916	3230.5
2009_313	232.95	beads	232,233,234	2009-11-09 11:44:26	48.23906	-122.55409	2473.888	30.187	NA	NA	8278.152	5.31	782817.48	15837.19	302	0.6782	37165.4	35372.8	0	44771.2	22995.8	13122.1	1601.4	1380.2	0	1452.7	2492.8	3261
2009_313	232	ultra	232	2009-11-09 11:41:35	48.23906	-122.55409	2472.197	29.818	NA	NA	7834	5.31	795264	17295	1007	6.1717	29625.9	27559.7	0	1352	33406	19650.1	3126.6	3182.3	0	953.2	2951.1	3265.9
2009_313	233	ultra	233	2009-11-09 11:44:34	48.23906	-122.55409	2470.49	30.406	NA	NA	8345	5.31	761088	15081	834	5.6264	29559.4	27478.3	0	1374.1	33451	19609.6	3088.1	3133.2	0	1627.3	2943.4	3171.7
2009_313	234	ultra	234	2009-11-09 11:47:35	48.23906	-122.55409	2479.01	30.402	NA	NA	8723	5.31	788992	14881	793	5.612	29963.8	27890.9	0	1367.2	33571.4	19801.7	2997.4	3030	0	639.5	2921.9	3351.8
2009_313	236.4	beads	235,236,237,238	2009-11-09 11:54:47	48.23906	-122.55409	2473.676	31.292	NA	NA	8961.641	5.31	786757.08	14072.02	365	0.6831	37490.6	35768.5	0	45345.4	23674.3	12896.3	2138.8	1886.9	0	1939.2	3077.1	3366.9
2009_313	235	ultra	235	2009-11-09 11:50:35	48.23906	-122.55409	2473.05	30.767	NA	NA	8618	5.31	792064	14898	751	5.3276	30150.2	28044.9	0	1388.7	33696.9	19889.6	2861.7	3089.2	0	703.5	2940.9	3323.9
2009_313	236	ultra	236	2009-11-09 11:53:35	48.23906	-122.55409	2473.903	31.24	NA	NA	8954	5.31	788224	14114	704	5.2698	30254.5	28083	0	1337.9	33716.7	20085.1	2896.3	2980.3	0	622.6	3106.4	3378
2009_313	237	ultra	237	2009-11-09 11:56:35	48.23906	-122.55409	2473.05	31.613	NA	NA	8983	5.31	786048	13776	633	4.74	30380.5	28210.9	0	1353.5	33807.6	20152	2923.9	3024.3	0	627.2	3028.4	3194.8
2009_313	238	ultra	238	2009-11-09 11:59:35	48.23906	-122.55409	2474.755	31.654	NA	NA	9359	5.31	779136	13338	601	4.7618	30343.5	28251.9	0	1417.5	33841.3	20170.2	2940.6	3075	0	1431.1	2882.6	3229.2
2009_313	240.07	beads	239,240,241	2009-11-09 12:05:46	48.23906	-122.55409	2474.916	30.267	NA	NA	8598.338	5.31	754573.41	14374.43	334	0.7892	38273	36665.3	0	46127.5	24698.3	13374.3	3209.9	3475.4	0	3355.9	4253.4	4082
2009_313	239	ultra	239	2009-11-09 12:02:35	48.23906	-122.55409	2475.607	31.674	NA	NA	9138	5.31	787456	13609	562	4.4513	30642	28584.7	0	1386.7	33757.3	19999.2	2892.2	2888.2	0	604.2	2995.7	3291.1
2009_313	240	ultra	240	2009-11-09 12:05:35	48.23906	-122.55409	2469.636	29.716	NA	NA	8797	5.31	699520	12932	619	4.6416	30193	28140	0	1355.6	33754.9	20174.6	2845.2	2915.9	0	608.7	3007.6	3304.2
2009_313	241	ultra	241	2009-11-09 12:08:35	48.23906	-122.55409	2479.86	29.699	NA	NA	7953	5.31	785280	16500	907	5.8055	29986	27892	0	1447.7	33619.9	19892.2	2957.7	3006.2	0	1621.2	3060	3246.1
2009_313	243.54	beads	242,243,244,245	2009-11-09 12:16:12	48.23906	-122.55409	2477.11	30.964	NA	NA	8946.338	5.31	749477.23	13593.37	361	0.6747	37715.4	36257.4	0	45290.9	23627	12979.8	2703.2	2497.8	0	2735.6	3862.2	3348.2
2009_313	242	ultra	242	2009-11-09 12:11:35	48.23906	-122.55409	2477.309	31.128	NA	NA	8749	5.31	737920	13733	696	4.9289	30211	28171.7	0	1400.8	33582.5	19981.8	2937.2	2955.8	0	667.4	2946.8	3278.3
2009_313	243	ultra	243	2009-11-09 12:14:35	48.23906	-122.55409	2474.755	31.028	NA	NA	9088	5.31	732288	12712	634	5.0233	30269.9	28254.5	0	1436.1	33522.3	19844.3	3010.3	3047.6	0	646.6	2935.9	3142
2009_313	244	ultra	244	2009-11-09 12:17:35	48.23906	-122.55409	2476.458	31.052	NA	NA	9104	5.31	732160	13059	634	4.7409	30231.1	28179.1	0	1471.9	33572.4	19875.4	2961.8	3089	0	1371.9	3101.8	3379.2
2009_313	245	ultra	245	2009-11-09 12:20:35	48.23906	-122.55409	2479.86	30.683	NA	NA	8837	5.31	791552	14818	798	5.6455	30408.9	28348.2	0	1368.1	33614.1	19772.7	3029.5	3091.1	0	674.6	3011.6	3332.6
2009_313	247.61	beads	246,247,248,249	2009-11-09 12:28:24	48.23906	-122.55409	2475.212	30.339	NA	NA	8912.092	5.31	739432.14	13613.35	338	0.6322	37223.4	35861	0	44831.2	23061.6	12654	1682.3	1449.2	0	1798.4	2950.6	3358.7
2009_313	246	ultra	246	2009-11-09 12:23:35	48.23906	-122.55409	2477.309	30.796	NA	NA	8939	5.31	695680	12577	660	4.9337	30336.9	28304.1	0	1377.2	33824.3	19969.8	3022.3	3140.3	0	658.7	3075.2	3378.2
2009_313	247	ultra	247	2009-11-09 12:26:35	48.23906	-122.55409	2472.197	30.543	NA	NA	8971	5.31	730368	13437	721	5.4008	30177.4	28178.2	0	1455.7	33537	20019.6	3076.5	3097.5	0	1224.9	3011.1	3095.5
2009_313	248	ultra	248	2009-11-09 12:29:35	48.23906	-122.55409	2477.309	30.197	NA	NA	8904	5.31	732160	13222	722	5.3971	30177.9	28153.4	0	1465.7	33534.5	20007.2	2970.3	3041	0	652.3	2917.7	3327.3
2009_313	249	ultra	249	2009-11-09 12:32:35	48.23906	-122.55409	2473.903	29.952	NA	NA	8851	5.31	788864	14970	856	6.0704	30187.7	28152.3	0	1504.2	33548.6	19834.9	3033.6	3084.1	0	1314	2955.1	3366.5
2009_313	251.03	beads	250,251,252	2009-11-09 12:38:41	48.23906	-122.55409	2477.729	28.896	NA	NA	8099.607	5.31	793059.34	16528.15	402	0.8584	37726.1	36430.8	0	45215.7	23741.2	12656.8	2485.5	2259.5	0	2555.7	3568	3771.3
2009_313	250	ultra	250	2009-11-09 12:35:36	48.23906	-122.55409	2482.407	29.013	NA	NA	8325	5.31	789120	15659	894	6.0022	29937.7	27904.6	0	1448.4	33455	19891.3	2991.6	3050.5	0	1206.9	2876.7	3269.4
2009_313	251	ultra	251	2009-11-09 12:38:35	48.23906	-122.55409	2471.344	28.828	NA	NA	8027	5.31	788992	16678	1039	6.6733	30021	27965.5	0	1385.7	33449.7	19762.1	3009.9	3124.2	0	630	2949.9	3200.1
2009_313	252	ultra	252	2009-11-09 12:41:36	48.23906	-122.55409	2479.86	28.859	NA	NA	7969	5.31	800640	17161	1017	6.5096	30103.3	28107.1	0	1396.9	33654.6	19981	3077	3081.3	0	968.8	3086.5	3248.6
2009_313	254.01	beads	253,254,255	2009-11-09 12:47:37	48.23906	-122.55409	2478.891	28.324	NA	NA	7804.927	5.31	796583.79	17685.89	386	0.7864	37590.3	36118.9	0	45123.3	23473.5	12564	1919.5	1701.2	0	2004	3166.1	3313.9
2009_313	253	ultra	253	2009-11-09 12:44:35	48.23906	-122.55409	2474.755	28.451	NA	NA	7894	5.31	796800	17367	1106	6.7714	30016.2	27970.7	0	1416.2	33416.4	19778.5	3058.2	3062.5	0	645.6	3016.1	3314.3
2009_313	254	ultra	254	2009-11-09 12:47:36	48.23906	-122.55409	2481.559	28.473	NA	NA	7805	5.31	795904	17872	1178	7.1924	30106.3	28039.7	0	1473.1	33652.8	19951.5	3002.9	3148.9	0	661	2960.7	3298
2009_313	255	ultra	255	2009-11-09 12:50:36	48.23906	-122.55409	2480.709	28.08	NA	NA	7719	5.31	796928	17842	1151	7.03	30183.6	28172.8	0	1536.4	33675	20049.6	3071.6	3083.7	0	1345.3	2985.3	3386
2009_313	256.84	beads	256,257,258	2009-11-09 12:56:07	48.23906	-122.55409	2478.811	30.301	NA	NA	8645.589	5.31	763270.28	15311.39	326	0.7306	37972.2	36484.1	0	45432.3	23686.2	12702.5	2454.5	2621.6	0	2543.9	3667.6	3632.3
2009_313	256	ultra	256	2009-11-09 12:53:36	48.23906	-122.55409	2479.86	29.209	NA	NA	8016	5.31	791552	17534	1087	6.6414	30077.4	28054.3	0	1401.5	33636.8	19952.5	3014.6	3092.7	0	648	2962.4	3209.8
2009_313	257	ultra	257	2009-11-09 12:56:36	48.23906	-122.55409	2475.607	30.883	NA	NA	8943	5.31	680576	12969	738	5.23	30265.9	28190.2	0	1474	33669.4	19953	3023.5	3176.9	0	652.1	2942.2	3277.5
2009_313	258	ultra	258	2009-11-09 12:59:36	48.23906	-122.55409	2480.709	31.389	NA	NA	9316	5.31	810368	14384	702	5.2404	30484.8	28512.9	0	1422.1	33750.4	20023.7	3067	3153.7	0	612.5	3153.8	3509.4
2009_313	260.39	beads	259,260,261,262	2009-11-09 13:06:46	48.23906	-122.55409	2477.784	32.678	NA	NA	10438.791	5.31	776547.73	11581.18	335	0.7511	38407.7	36920.9	0	45772	24213.3	13040.8	2962.4	2757.4	0	3291.9	4260.5	3979.7
2009_313	259	ultra	259	2009-11-09 13:02:36	48.23906	-122.55409	2477.309	32.056	NA	NA	9863	5.31	720384	11670	567	4.7683	30466.5	28475.5	0	1435.3	33684.1	20297.1	2979.4	3255.5	0	660.5	3149.3	3303.4
2009_313	260	ultra	260	2009-11-09 13:05:36	48.23906	-122.55409	2482.407	32.685	NA	NA	10454	5.31	773120	11644	534	4.7803	30812.8	28850.6	0	1440	34131.7	20364.4	2878.8	2942.9	0	650.6	3068.1	3121.1
2009_313	261	ultra	261	2009-11-09 13:08:36	48.23906	-122.55409	2475.607	32.956	NA	NA	10669	5.31	812928	11694	540	5.1935	31320.5	29303.6	0	1535.3	34476.2	20590.6	2863.8	2907.8	0	662.1	2992.4	3170.4
2009_313	262	ultra	262	2009-11-09 13:11:36	48.23906	-122.55409	2475.607	33.183	NA	NA	10928	5.31	814208	11265	489	4.703	31430.5	29308	0	1560.2	34333.4	20444.8	2756.8	3091.4	0	1627.4	3021.9	3013
2009_313	265.32	beads	263,264,265,266,267	2009-11-09 13:21:34	48.23906	-122.55409	2479.898	32.99	NA	NA	11543.815	5.31	979588.18	13066.6	378	0.7817	39244.9	37910.5	0	46469	24965.7	13739.1	3807.8	3684.9	0	4041.2	4934.2	4082.9
2009_313	263	ultra	263	2009-11-09 13:14:36	48.23906	-122.55409	2476.458	33.434	NA	NA	11156	5.31	809728	11036	444	4.2688	31446.8	29480.8	0	1565.9	34471	20666.6	2564.8	2650.2	0	732.2	2819.8	3098.7
2009_313	264	ultra	264	2009-11-09 13:17:36	48.23906	-122.55409	2479.86	33.434	NA	NA	11385	5.31	811008	10676	413	4.2703	31756.6	29691.9	0	1643.8	34704	20748.2	2554.3	2665.9	0	1821.8	2791.1	3123.5
2009_313	265	ultra	265	2009-11-09 13:20:36	48.23906	-122.55409	2481.559	33.406	NA	NA	11720	5.31	811520	10591	398	4.1124	31709.4	29628.6	0	1542	34553	20429.2	2716.7	2797.4	0	607.2	2828.1	3202.9
2009_313	266	ultra	266	2009-11-09 13:23:36	48.23906	-122.55409	2475.607	32.941	NA	NA	11723	5.31	870540	11726	481	4.9819	31850.9	29773.7	0	1665.1	34834.2	20758.4	2756.3	2830.7	0	762.2	2911.9	3178.5
2009_313	267	ultra	267	2009-11-09 13:26:36	48.23906	-122.55409	2484.104	32.126	NA	NA	11502	5.31	1439360	19297	842	8.6912	32066.2	29967.5	0	1682.1	34797	20931.2	2841.8	2874.6	0	678.9	2917.3	3204.6
2009_313	269.01	beads	268,269,270	2009-11-09 13:32:38	48.23906	-122.55409	2478.406	29.454	NA	NA	11889.326	5.31	1107803.05	16278.36	340	1.0162	41199.2	39408.8	0	47644	26014	14129.6	3346.6	3276.8	0	3539	4546	4084.9
2009_313	268	ultra	268	2009-11-09 13:29:37	48.23906	-122.55409	2484.104	31.041	NA	NA	11529	5.31	1122408	15937	700	6.7093	32230.6	30077.4	0	1810.3	35082.6	21046.6	2893.5	2986.2	0	1341.7	2889.8	3155.3
2009_313	269	ultra	269	2009-11-09 13:32:36	48.23906	-122.55409	2475.607	30.068	NA	NA	11449	5.31	998656	15099	639	5.736	32777.1	30542.4	0	1976.4	35505.3	21412.4	2973	2960	0	1993.2	2928.5	3086.8
2009_313	270	ultra	270	2009-11-09 13:35:36	48.23906	-122.55409	2475.607	27.353	NA	NA	12652	5.31	1197372	17724	806	7.235	35208.8	32652.3	0	2343.4	37606.9	23060.8	3479.9	3327.9	0	806.9	3207.4	3328.1
2009_313	272.51	beads	271,272,273,274,275	2009-11-09 13:43:08	48.23906	-122.55409	2474.797	23.058	NA	NA	14920.252	5.31	1591235.24	23082.44	317	0.61	46591.3	43042.7	0	52261.6	31326.1	17356.8	4443.3	4590.6	0	4722.4	5587.7	5035.7
2009_313	271	ultra	271	2009-11-09 13:38:37	48.23906	-122.55409	2474.755	24.084	NA	NA	15134	5.31	2097152	32490	1132	10.1649	39022.1	35580.5	0	3608.4	40469.4	25409.3	3172.4	2844.2	0	2719	2732.3	2998.2
2009_313	272	ultra	272	2009-11-09 13:41:37	48.23906	-122.55409	2476.458	22.342	NA	NA	16570	5.31	2097096	30657	894	8.0222	39626	35649.4	0	4422.7	41002.6	25870.1	3126.7	2826.2	0	3965.8	2607.4	2880.1
2009_313	272	nano	272	2009-11-09 13:41:37	48.23906	-122.55409	2476.458	22.342	NA	NA	16570	5.31	2097096	30657	316	2.8356	46064.4	42188.1	0	4036.4	47710.2	32363.2	1797.7	1921.9	0	847.6	1832.1	1587
2009_313	274.47	nano	273,274,275,276	2009-11-09 13:49:01	48.23906	-122.55409	2476.562	22.063	NA	NA	13981.771	5.31	989808.32	12361.27	323	0.9057	46094.9	41602.3	0	3718.6	48656.4	32934.4	2964	3202	0	4173.4	3186.2	2457.4
2009_313	273	ultra	273	2009-11-09 13:44:38	48.23906	-122.55409	2475.607	22.349	NA	NA	14361	5.31	1161876	14496	519	5.8235	38398.4	34118.3	0	3449.2	40453	25098.3	3127.8	2849.6	0	2836.1	2604.9	2980.8
2009_313	274	ultra	274	2009-11-09 13:47:36	48.23906	-122.55409	2472.197	22.289	NA	NA	14364	5.31	823424	9349	345	4.2288	37980.9	33522.3	0	3106.1	40619.9	25458.1	3382.9	3107.1	0	1851.3	2854.6	3299.9
2009_313	275	ultra	275	2009-11-09 13:50:36	48.23906	-122.55409	2476.458	21.998	NA	NA	13844	5.31	867492	10555	354	3.9707	37864.7	33509.3	0	3137.1	40354.1	25185.4	3252.1	2920.8	0	1767.9	2654.2	3069.9
2009_313	285.66	beads	276,277,290,291	2009-11-09 14:22:36	48.23906	-122.55409	2478.172	20.741	NA	NA	11926.144	5.31	1141594.29	18192.98	402	0.8449	46551.3	42111.3	0	53115.5	32358.4	18142.9	3561.3	3493.8	0	3914.8	4625.9	4234.5
2009_313	276	ultra	276	2009-11-09 13:53:36	48.23906	-122.55409	2479.86	21.672	NA	NA	13462	5.31	963840	12717	396	4.0945	38220.6	33914.9	0	3254.8	40643.8	25347.6	3197.4	2773.5	0	2352.6	2550.6	2708.9
2009_313	286.51	nano	277,290,291	2009-11-09 14:25:09	48.23906	-122.55409	2477.657	20.637	NA	NA	11804.16	5.31	1144500.53	18504.11	325	0.9109	45715.2	41190.6	0	3671.2	48178.1	32647.2	2871.5	3110.8	0	4523.6	2877	2324
2009_313	277	ultra	277	2009-11-09 13:56:37	48.23906	-122.55409	2477.309	21.199	NA	NA	13025	5.31	1027508	15290	479	4.2968	38479.2	34194.8	0	3233.9	40759.6	25329.7	3045.8	2711.4	0	1052.1	2472.6	3036.9
2009_313	290	ultra	290	2009-11-09 14:35:37	48.23906	-122.55409	2473.05	20.506	NA	NA	12079	5.31	827976	12733	510	4.5827	37997.4	33812.4	0	3083.6	40694.7	25597.2	3274.5	2920.1	0	762	2654.1	3003.5
2009_313	291	ultra	291	2009-11-09 14:38:37	48.23906	-122.55409	2480.709	20.326	NA	NA	10788	5.31	1418872	24258	1040	8.2203	37658.5	33388.7	0	3003.1	40439.5	25203.4	3123.1	2822.6	0	2086.2	2658.4	2938.9
2009_313	303.48	nano	303,304	2009-11-09 15:16:03	48.23906	-122.55409	2473.525	19.188	NA	NA	4037.473	5.31	724927.5	29846.22	387	0.636	47170.3	44389.3	0	3534.4	51386.4	35230.9	2621.5	2718.5	0	6126.5	3271.7	2781.3
2009_313	303	ultra	303	2009-11-09 15:14:37	48.23906	-122.55409	2474.755	18.135	NA	NA	3888	5.31	699520	29926	3086	9.6666	33631.7	30896.6	0	1958.5	36950.8	22598.3	3556.6	3453.6	0	1385.5	3310.5	3298.1
2009_313	303	beads	303	2009-11-09 15:14:37	48.23906	-122.55409	2474.755	18.135	NA	NA	3888	5.31	699520	29926	373	1.1684	42182	38881.5	0	47925.8	26279.8	14320.7	1503.3	1543.7	0	1922.7	2746.7	3264.7
2009_313	304	ultra	304	2009-11-09 15:17:37	48.23906	-122.55409	2472.197	20.326	NA	NA	4199	5.31	752384	29760	2547	8.5855	32778.6	30208.4	0	1760.6	36274.2	22025.3	3403.9	3357.2	0	1494.7	3297	3290.6
2009_313	304	beads	304	2009-11-09 15:17:37	48.23906	-122.55409	2472.197	20.326	NA	NA	4199	5.31	752384	29760	358	1.2068	40809.4	37809.6	0	47034	25151.9	13773.5	1479.8	1482.7	0	1695.3	2753	3130.2
2009_313	305.49	beads	305,306	2009-11-09 15:22:05	48.23906	-122.55409	2477.743	21.252	NA	NA	4956.211	5.31	881159.56	31036.44	525	1.009	39431.4	36646.4	0	46087.8	24375.5	13027.3	884.5	700.8	0	794.4	1966.3	3038.8
2009_313	305.51	nano	305,306	2009-11-09 15:22:08	48.23906	-122.55409	2477.73	21.261	NA	NA	4958.183	5.31	881637.69	31029.64	360	0.6919	46207.5	43562	0	2955	50950.7	34717	2314.1	2467.9	0	5149.6	3109.1	2667.9
2009_313	306.52	diatoms	305,306,307,308	2009-11-09 15:25:11	48.23906	-122.55409	2475.15	21.508	NA	NA	5054.649	5.31	899329.83	31007.89	350	0.3466	49253.3	46735.4	0	10975.8	59386.3	43545.8	4895.8	5014	0	18190.1	5076.9	5124.8
2009_313	305	ultra	305	2009-11-09 15:20:37	48.23906	-122.55409	2478.16	20.965	NA	NA	4896	5.31	866560	31244	2476	9.2512	32441.7	29924.3	0	1656.4	36063.5	21760.7	3325.1	3350.8	0	1170.3	3243.9	3347.5
2009_313	306	ultra	306	2009-11-09 15:23:37	48.23906	-122.55409	2477.309	21.551	NA	NA	5019	5.31	896384	30820	2239	8.8608	32144.3	29637.5	0	1673.8	35773.3	21553.2	3237.8	3250.7	0	1468.3	3127.5	3356
2009_313	307.43	beads	307,308	2009-11-09 15:27:55	48.23906	-122.55409	2472.682	21.726	NA	NA	5137.685	5.31	914796.01	31007.72	461	0.9139	39101.3	36337.4	0	45890.1	24026	12920.3	1201.7	1058.8	0	1067.2	2179.4	3091.5
2009_313	307.46	nano	307,308	2009-11-09 15:28:00	48.23906	-122.55409	2472.658	21.73	NA	NA	5141.315	5.31	915278.61	31003.93	311	0.6165	45471.2	42926.7	0	3155.7	50248.8	34141.6	2257.3	2497	0	6332.4	2977.5	2472.5
2009_313	307	ultra	307	2009-11-09 15:26:37	48.23906	-122.55409	2473.05	21.665	NA	NA	5082	5.31	907392	31066	2357	9.3439	32129.3	29664.2	0	1604.4	35757.8	21548.7	3188.9	3191	0	899	3104.5	3301.9
2009_313	308	ultra	308	2009-11-09 15:29:38	48.23906	-122.55409	2472.197	21.807	NA	NA	5211	5.31	924544	30931	2286	9.3402	31848	29410	0	1592.8	35559.1	21450.9	3104.9	3121.5	0	683.2	3044.9	3273.5
2009_313	309.51	beads	309,310	2009-11-09 15:34:09	48.23906	-122.55409	2473.05	20.486	NA	NA	4579.979	5.31	769301.28	27868.9	439	0.8218	38231.1	35637.1	0	45217.5	23291	12578.7	1130.6	911.1	0	661.8	1865.2	3126.2
2009_313	310.04	nano	309,310,311	2009-11-09 15:35:43	48.23906	-122.55409	2473.671	19.959	NA	NA	4296.958	5.31	736336.28	28009.22	456	0.539	45407.5	42856.4	0	3148.1	50374.5	34231.7	2238.2	2452.8	0	6886.7	2917.7	2380.7
2009_313	311.09	diatoms	309,310,311,312,313	2009-11-09 15:38:53	48.23906	-122.55409	2473.201	19.525	NA	NA	3938.564	5.31	681942.89	27645.75	383	0.2518	46567.5	44223.5	0	8744.9	56772.3	40789.8	4135.3	4362.9	0	15837.1	4852.1	4632.6
2009_313	309	ultra	309	2009-11-09 15:32:37	48.23906	-122.55409	2473.05	20.857	NA	NA	4805	5.31	793728	27849	2134	8.2181	31480.1	29054	0	1538.5	35192.7	21175.8	3095.5	3144.7	0	1021.9	3073.3	3300.2
2009_313	310	ultra	310	2009-11-09 15:35:38	48.23906	-122.55409	2473.05	20.129	NA	NA	4364	5.31	745856	27888	2309	8.4114	31314.6	28920.4	10.2	1470.8	35153	21190.5	3189.5	3247.6	203.8	1054.1	3165.5	3311
2009_313	311.53	beads	311,312	2009-11-09 15:40:12	48.23906	-122.55409	2473.396	18.916	NA	NA	3610.831	5.31	636008.27	27575.01	561	0.8791	38193.6	35520.1	0	44878.9	22817.8	12139.6	1217.6	1081.6	0	488.8	1940.6	3190
2009_313	313.15	synecho	311,312,313,314,315	2009-11-09 15:45:04	48.23906	-122.55409	2474.334	18.878	NA	NA	3498.081	5.31	620271.2	27508.81	381	0.2333	23358.6	21226.4	0	20354.8	22362.3	12155.5	6397.6	6378.1	0	3882.4	3969.6	3672.3
2009_313	311	ultra	311	2009-11-09 15:38:36	48.23906	-122.55409	2474.755	19.009	NA	NA	3784	5.31	676736	28256	2377	7.623	31317	28959.5	0	1393.4	35181.5	21051.7	3173.3	3158.2	0	1145.1	3168.4	3425
